order_detail_id,order_date,product_id,customer_id,origin_id,quantity,unitprice_rupiah,totalprice_rupiah,totalcost_rupiah,shippingprice_rupiah,product_name,model_name,color,size_range,sub_category,category,customer_name,gender,maritalstatus,birthdate,customer_city,customer_country,territory_region,territory_country,territory_groups
SO63537-2,2019-04-02,529,23593,9,1,55860,55860,20892,1397,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Krystal Zhou,F,S,1991-03-08,Goulburn,Australia,Australia,Australia,Pacific
SO63537-3,2019-04-02,539,23593,9,1,349860,349860,130848,8747,ML Road Tire,ML Road Tire,NA,NA,Tires and Tubes,Accessories,Krystal Zhou,F,S,1991-03-08,Goulburn,Australia,Australia,Australia,Pacific
SO63537-4,2019-04-02,489,23593,9,1,755860,755860,582012,18897,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,Yellow,M,Jerseys,Clothing,Krystal Zhou,F,S,1991-03-08,Goulburn,Australia,Australia,Australia,Pacific
SO63537-5,2019-04-02,463,23593,9,1,342860,342860,128230,8572,"Half-Finger Gloves, S",Half-Finger Gloves,Black,S,Gloves,Clothing,Krystal Zhou,F,S,1991-03-08,Goulburn,Australia,Australia,Australia,Pacific
SO63538-1,2019-04-02,353,14216,9,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Edwin Zheng,M,S,1994-06-11,Seaford,Australia,Australia,Australia,Pacific
SO63538-2,2019-04-02,222,14216,9,1,489860,489860,183208,12247,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Edwin Zheng,M,S,1994-06-11,Seaford,Australia,Australia,Australia,Pacific
SO63539-1,2019-04-02,363,14058,9,1,32129860,32129860,17527738,803247,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Johnny Anand,M,S,1986-02-06,Brisbane,Australia,Australia,Australia,Pacific
SO63539-2,2019-04-02,480,14058,9,1,32060,32060,11991,802,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Johnny Anand,M,S,1986-02-06,Brisbane,Australia,Australia,Australia,Pacific
SO63540-1,2019-04-02,562,26106,4,1,33376980,33376980,20747131,834425,"Touring-1000 Yellow, 50",Touring-1000,Yellow,48-52 CM,Touring Bikes,Bikes,Connor King,M,S,1980-12-03,Los Angeles,United States,Southwest,United States,North America
SO63540-2,2019-04-02,225,26106,4,1,125860,125860,96912,3147,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Connor King,M,S,1980-12-03,Los Angeles,United States,Southwest,United States,North America
SO63541-1,2019-04-02,575,26339,1,1,33376980,33376980,20747131,834425,"Touring-1000 Blue, 54",Touring-1000,Blue,54-58 CM,Touring Bikes,Bikes,Cindy James,F,S,1986-09-10,Walla Walla,United States,Northwest,United States,North America
SO63546-1,2019-04-02,574,11420,7,1,33376980,33376980,20747131,834425,"Touring-1000 Blue, 50",Touring-1000,Blue,48-52 CM,Touring Bikes,Bikes,Jordan Turner,M,M,1966-12-07,Roubaix,France,France,France,Europe
SO63546-2,2019-04-02,479,11420,7,1,125860,125860,47072,3147,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Jordan Turner,M,M,1966-12-07,Roubaix,France,France,France,Europe
SO63546-3,2019-04-02,477,11420,7,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Jordan Turner,M,M,1966-12-07,Roubaix,France,France,France,Europe
SO63546-4,2019-04-02,222,11420,7,1,489860,489860,183208,12247,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Jordan Turner,M,M,1966-12-07,Roubaix,France,France,France,Europe
SO63547-1,2019-04-02,573,11910,9,1,33376980,33376980,20747131,834425,"Touring-1000 Blue, 46",Touring-1000,Blue,42-46 CM,Touring Bikes,Bikes,Jaclyn Zheng,F,M,1986-12-06,Goulburn,Australia,Australia,Australia,Pacific
SO63547-2,2019-04-02,541,11910,9,1,405860,405860,151792,10147,Touring Tire,Touring Tire,NA,NA,Tires and Tubes,Accessories,Jaclyn Zheng,F,M,1986-12-06,Goulburn,Australia,Australia,Australia,Pacific
SO63547-3,2019-04-02,530,11910,9,1,69860,69860,26128,1747,Touring Tire Tube,Touring Tire Tube,NA,NA,Tires and Tubes,Accessories,Jaclyn Zheng,F,M,1986-12-06,Goulburn,Australia,Australia,Australia,Pacific
SO63549-1,2019-04-02,575,12002,9,1,33376980,33376980,20747131,834425,"Touring-1000 Blue, 54",Touring-1000,Blue,54-58 CM,Touring Bikes,Bikes,Adriana Lopez,F,S,1984-06-02,Lane Cove,Australia,Australia,Australia,Pacific
SO63549-2,2019-04-02,541,12002,9,1,405860,405860,151792,10147,Touring Tire,Touring Tire,NA,NA,Tires and Tubes,Accessories,Adriana Lopez,F,S,1984-06-02,Lane Cove,Australia,Australia,Australia,Pacific
SO63550-1,2019-04-02,575,12339,9,1,33376980,33376980,20747131,834425,"Touring-1000 Blue, 54",Touring-1000,Blue,54-58 CM,Touring Bikes,Bikes,Clayton Jai,M,S,1996-08-07,Findon,Australia,Australia,Australia,Pacific
SO63550-2,2019-04-02,222,12339,9,1,489860,489860,183208,12247,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Clayton Jai,M,S,1996-08-07,Findon,Australia,Australia,Australia,Pacific
SO63551-1,2019-05-02,529,11176,6,1,55860,55860,20892,1397,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Mason Roberts,M,M,1990-01-01,Haney,Canada,Canada,Canada,North America
SO63551-2,2019-05-02,467,11176,6,1,342860,342860,128230,8572,"Half-Finger Gloves, L",Half-Finger Gloves,Black,L,Gloves,Clothing,Mason Roberts,M,M,1990-01-01,Haney,Canada,Canada,Canada,North America
SO63553-1,2019-05-02,535,14312,9,1,349860,349860,130848,8747,LL Mountain Tire,LL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Claudia Lin,F,M,1982-02-10,Caloundra,Australia,Australia,Australia,Pacific
SO63558-1,2019-05-02,592,15004,7,1,7909860,7909860,4315051,197747,"Mountain-500 Silver, 42",Mountain-500,Silver,42-46 CM,Mountain Bikes,Bikes,Suzanne Hu,F,S,1993-05-12,Boulogne-sur-Mer,France,France,France,Europe
SO63558-2,2019-05-02,528,15004,7,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Suzanne Hu,F,S,1993-05-12,Boulogne-sur-Mer,France,France,France,Europe
SO63558-3,2019-05-02,535,15004,7,1,349860,349860,130848,8747,LL Mountain Tire,LL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Suzanne Hu,F,S,1993-05-12,Boulogne-sur-Mer,France,France,France,Europe
SO63558-4,2019-05-02,214,15004,7,1,489860,489860,183208,12247,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Suzanne Hu,F,S,1993-05-12,Boulogne-sur-Mer,France,France,France,Europe
SO63559-1,2019-05-02,583,17950,7,1,23813860,23813860,15155140,595347,"Road-350-W Yellow, 48",Road-350-W,Yellow,48-52 CM,Road Bikes,Bikes,Alberto Ortega,M,M,1979-07-11,Colomiers,France,France,France,Europe
SO63559-2,2019-05-02,539,17950,7,1,349860,349860,130848,8747,ML Road Tire,ML Road Tire,NA,NA,Tires and Tubes,Accessories,Alberto Ortega,M,M,1979-07-11,Colomiers,France,France,France,Europe
SO63559-3,2019-05-02,529,17950,7,1,55860,55860,20892,1397,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Alberto Ortega,M,M,1979-07-11,Colomiers,France,France,France,Europe
SO63559-4,2019-05-02,480,17950,7,1,32060,32060,11991,802,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Alberto Ortega,M,M,1979-07-11,Colomiers,France,France,France,Europe
SO63560-1,2019-05-02,361,12290,7,1,32129860,32129860,17527738,803247,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Kaylee Morris,F,S,1990-01-04,Lille,France,France,France,Europe
SO63561-1,2019-05-02,357,16580,7,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Dawn Chen,F,M,1974-04-07,Metz,France,France,France,Europe
SO63561-2,2019-05-02,485,16580,7,1,307720,307720,115087,7693,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Dawn Chen,F,M,1974-04-07,Metz,France,France,France,Europe
SO63561-3,2019-05-02,225,16580,7,1,125860,125860,96912,3147,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Dawn Chen,F,M,1974-04-07,Metz,France,France,France,Europe
SO63561-4,2019-05-02,222,16580,7,1,489860,489860,183208,12247,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Dawn Chen,F,M,1974-04-07,Metz,France,France,France,Europe
SO63562-1,2019-05-02,353,15676,7,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Todd Wang,M,S,1989-07-04,Tremblay-en-France,France,France,France,Europe
SO63562-2,2019-05-02,528,15676,7,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Todd Wang,M,S,1989-07-04,Tremblay-en-France,France,France,France,Europe
SO63562-3,2019-05-02,537,15676,7,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Todd Wang,M,S,1989-07-04,Tremblay-en-France,France,France,France,Europe
SO63562-4,2019-05-02,480,15676,7,1,32060,32060,11991,802,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Todd Wang,M,S,1989-07-04,Tremblay-en-France,France,France,France,Europe
SO63563-1,2019-05-02,222,11731,4,1,489860,489860,183208,12247,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Tanya Gill,F,M,1981-07-08,Burlingame,United States,Southwest,United States,North America
SO63564-1,2019-05-02,491,11212,6,1,755860,755860,582012,18897,"Short-Sleeve Classic Jersey, XL",Short-Sleeve Classic Jersey,Yellow,XL,Jerseys,Clothing,Chloe Campbell,F,M,1969-05-11,Metchosin,Canada,Canada,Canada,North America
SO63565-1,2019-05-02,467,14096,6,1,342860,342860,128230,8572,"Half-Finger Gloves, L",Half-Finger Gloves,Black,L,Gloves,Clothing,Samuel Green,M,S,2000-08-08,Royal Oak,Canada,Canada,Canada,North America
SO63565-2,2019-05-02,488,14096,6,1,755860,755860,582012,18897,"Short-Sleeve Classic Jersey, S",Short-Sleeve Classic Jersey,Yellow,S,Jerseys,Clothing,Samuel Green,M,S,2000-08-08,Royal Oak,Canada,Canada,Canada,North America
SO63569-1,2019-05-02,535,11519,6,1,349860,349860,130848,8747,LL Mountain Tire,LL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Jerome Navarro,M,M,1976-05-03,Cliffside,Canada,Canada,Canada,North America
SO63569-2,2019-05-02,528,11519,6,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Jerome Navarro,M,M,1976-05-03,Cliffside,Canada,Canada,Canada,North America
SO63569-3,2019-05-02,214,11519,6,1,489860,489860,183208,12247,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Jerome Navarro,M,M,1976-05-03,Cliffside,Canada,Canada,Canada,North America
SO63569-4,2019-05-02,481,11519,6,1,125860,125860,47072,3147,"Racing Socks, M",Racing Socks,White,M,Socks,Clothing,Jerome Navarro,M,M,1976-05-03,Cliffside,Canada,Canada,Canada,North America
SO63575-1,2019-05-02,477,14661,6,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Jade Ward,F,M,1978-06-04,Newton,Canada,Canada,Canada,North America
SO63575-2,2019-05-02,478,14661,6,1,139860,139860,52308,3497,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Jade Ward,F,M,1978-06-04,Newton,Canada,Canada,Canada,North America
SO63575-3,2019-05-02,225,14661,6,1,125860,125860,96912,3147,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Jade Ward,F,M,1978-06-04,Newton,Canada,Canada,Canada,North America
SO63581-1,2019-05-02,485,19001,6,1,307720,307720,115087,7693,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Fernando Brown,M,M,1969-12-02,Westminster,Canada,Canada,Canada,North America
SO63582-1,2019-05-02,485,18686,6,1,307720,307720,115087,7693,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Logan Coleman,M,S,1992-01-10,Port Hammond,Canada,Canada,Canada,North America
SO63588-1,2019-05-02,537,11305,4,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Sean Evans,M,M,1981-07-06,Chula Vista,United States,Southwest,United States,North America
SO63588-2,2019-05-02,528,11305,4,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Sean Evans,M,M,1981-07-06,Chula Vista,United States,Southwest,United States,North America
SO63588-3,2019-05-02,217,11305,4,1,489860,489860,183208,12247,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Sean Evans,M,M,1981-07-06,Chula Vista,United States,Southwest,United States,North America
SO63590-1,2019-05-02,485,18523,6,1,307720,307720,115087,7693,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Samuel Foster,M,M,1985-01-07,Metchosin,Canada,Canada,Canada,North America
SO63590-2,2019-05-02,478,18523,6,1,139860,139860,52308,3497,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Samuel Foster,M,M,1985-01-07,Metchosin,Canada,Canada,Canada,North America
SO63592-1,2019-05-02,485,16005,6,1,307720,307720,115087,7693,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Jordan Hill,M,S,1958-07-10,Haney,Canada,Canada,Canada,North America
SO63592-2,2019-05-02,231,16005,6,1,699860,699860,538892,17497,"Long-Sleeve Logo Jersey, M",Long-Sleeve Logo Jersey,Multi,M,Jerseys,Clothing,Jordan Hill,M,S,1958-07-10,Haney,Canada,Canada,Canada,North America
SO63592-3,2019-05-02,463,16005,6,1,342860,342860,128230,8572,"Half-Finger Gloves, S",Half-Finger Gloves,Black,S,Gloves,Clothing,Jordan Hill,M,S,1958-07-10,Haney,Canada,Canada,Canada,North America
SO63595-1,2019-05-02,225,12595,10,1,125860,125860,96912,3147,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Mathew Blanco,M,S,1982-07-06,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO63596-1,2019-05-02,587,14722,1,1,10772860,10772860,5876898,269322,"Mountain-400-W Silver, 38",Mountain-400-W,Silver,38-40 CM,Mountain Bikes,Bikes,Sharon Carson,F,S,1996-03-12,Bremerton,United States,Northwest,United States,North America
SO63598-1,2019-05-02,363,15196,4,1,32129860,32129860,17527738,803247,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Isaiah Reed,M,S,1988-02-06,Daly City,United States,Southwest,United States,North America
SO63598-2,2019-05-02,485,15196,4,1,307720,307720,115087,7693,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Isaiah Reed,M,S,1988-02-06,Daly City,United States,Southwest,United States,North America
SO63598-3,2019-05-02,214,15196,4,1,489860,489860,183208,12247,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Isaiah Reed,M,S,1988-02-06,Daly City,United States,Southwest,United States,North America
SO63598-4,2019-05-02,463,15196,4,1,342860,342860,128230,8572,"Half-Finger Gloves, S",Half-Finger Gloves,Black,S,Gloves,Clothing,Isaiah Reed,M,S,1988-02-06,Daly City,United States,Southwest,United States,North America
SO63599-1,2019-05-02,355,15349,4,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Stephanie Gonzalez,F,M,1972-10-11,Torrance,United States,Southwest,United States,North America
SO63599-2,2019-05-02,485,15349,4,1,307720,307720,115087,7693,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Stephanie Gonzalez,F,M,1972-10-11,Torrance,United States,Southwest,United States,North America
SO63599-3,2019-05-02,478,15349,4,1,139860,139860,52308,3497,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Stephanie Gonzalez,F,M,1972-10-11,Torrance,United States,Southwest,United States,North America
SO63599-4,2019-05-02,477,15349,4,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Stephanie Gonzalez,F,M,1972-10-11,Torrance,United States,Southwest,United States,North America
SO63600-1,2019-05-02,571,15059,10,1,10392900,10392900,6460227,259823,"Touring-3000 Yellow, 58",Touring-3000,Yellow,54-58 CM,Touring Bikes,Bikes,Lisa Zhu,F,M,1980-02-09,Woolston,United Kingdom,United Kingdom,United Kingdom,Europe
SO63600-2,2019-05-02,479,15059,10,1,125860,125860,47072,3147,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Lisa Zhu,F,M,1980-02-09,Woolston,United Kingdom,United Kingdom,United Kingdom,Europe
SO63600-3,2019-05-02,477,15059,10,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Lisa Zhu,F,M,1980-02-09,Woolston,United Kingdom,United Kingdom,United Kingdom,Europe
SO63600-4,2019-05-02,222,15059,10,1,489860,489860,183208,12247,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Lisa Zhu,F,M,1980-02-09,Woolston,United Kingdom,United Kingdom,United Kingdom,Europe
SO63600-5,2019-05-02,237,15059,10,1,699860,699860,538892,17497,"Long-Sleeve Logo Jersey, XL",Long-Sleeve Logo Jersey,Multi,XL,Jerseys,Clothing,Lisa Zhu,F,M,1980-02-09,Woolston,United Kingdom,United Kingdom,United Kingdom,Europe
SO63601-1,2019-05-02,575,14195,10,1,33376980,33376980,20747131,834425,"Touring-1000 Blue, 54",Touring-1000,Blue,54-58 CM,Touring Bikes,Bikes,Clinton Blanco,M,S,1970-04-05,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO63601-2,2019-05-02,479,14195,10,1,125860,125860,47072,3147,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Clinton Blanco,M,S,1970-04-05,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO63602-1,2019-05-02,376,21205,9,1,34206900,34206900,21769271,855173,"Road-250 Black, 48",Road-250,Black,48-52 CM,Road Bikes,Bikes,Denise Vance,F,S,1986-07-03,Silverwater,Australia,Australia,Australia,Pacific
SO63603-1,2019-05-02,599,12571,9,1,7559860,7559860,4124116,188997,"Mountain-500 Black, 48",Mountain-500,Black,48-52 CM,Mountain Bikes,Bikes,Jennifer Green,F,M,2001-07-05,Coffs Harbour,Australia,Australia,Australia,Pacific
SO63603-2,2019-05-02,528,12571,9,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Jennifer Green,F,M,2001-07-05,Coffs Harbour,Australia,Australia,Australia,Pacific
SO63603-3,2019-05-02,535,12571,9,1,349860,349860,130848,8747,LL Mountain Tire,LL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Jennifer Green,F,M,2001-07-05,Coffs Harbour,Australia,Australia,Australia,Pacific
SO63604-1,2019-05-02,361,14214,9,1,32129860,32129860,17527738,803247,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Robyn Munoz,F,S,1997-02-06,Malabar,Australia,Australia,Australia,Pacific
SO63605-1,2019-05-02,361,14032,9,1,32129860,32129860,17527738,803247,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Arthur Chandra,M,M,1976-07-01,Silverwater,Australia,Australia,Australia,Pacific
SO63605-2,2019-05-02,478,14032,9,1,139860,139860,52308,3497,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Arthur Chandra,M,M,1976-07-01,Silverwater,Australia,Australia,Australia,Pacific
SO63605-3,2019-05-02,477,14032,9,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Arthur Chandra,M,M,1976-07-01,Silverwater,Australia,Australia,Australia,Pacific
SO63605-4,2019-05-02,225,14032,9,1,125860,125860,96912,3147,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Arthur Chandra,M,M,1976-07-01,Silverwater,Australia,Australia,Australia,Pacific
SO63605-5,2019-05-02,228,14032,9,1,699860,699860,538892,17497,"Long-Sleeve Logo Jersey, S",Long-Sleeve Logo Jersey,Multi,S,Jerseys,Clothing,Arthur Chandra,M,M,1976-07-01,Silverwater,Australia,Australia,Australia,Pacific
SO63606-1,2019-05-02,355,14050,9,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 42",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Manuel Lopez,M,S,1987-04-05,Cloverdale,Australia,Australia,Australia,Pacific
SO63606-2,2019-05-02,222,14050,9,1,489860,489860,183208,12247,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Manuel Lopez,M,S,1987-04-05,Cloverdale,Australia,Australia,Australia,Pacific
SO63608-1,2019-05-02,576,26342,4,1,33376980,33376980,20747131,834425,"Touring-1000 Blue, 60",Touring-1000,Blue,60-62 CM,Touring Bikes,Bikes,Eduardo Griffin,M,S,1990-04-08,National City,United States,Southwest,United States,North America
SO63608-2,2019-05-02,541,26342,4,1,405860,405860,151792,10147,Touring Tire,Touring Tire,NA,NA,Tires and Tubes,Accessories,Eduardo Griffin,M,S,1990-04-08,National City,United States,Southwest,United States,North America
SO63608-3,2019-05-02,530,26342,4,1,69860,69860,26128,1747,Touring Tire Tube,Touring Tire Tube,NA,NA,Tires and Tubes,Accessories,Eduardo Griffin,M,S,1990-04-08,National City,United States,Southwest,United States,North America
SO63620-1,2019-05-02,604,23992,9,1,7559860,7559860,4811094,188997,"Road-750 Black, 44",Road-750,Black,42-46 CM,Road Bikes,Bikes,Bonnie Chande,F,S,2001-03-05,Bendigo,Australia,Australia,Australia,Pacific
SO63620-2,2019-05-02,529,23992,9,1,55860,55860,20892,1397,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Bonnie Chande,F,S,2001-03-05,Bendigo,Australia,Australia,Australia,Pacific
SO63620-3,2019-05-02,538,23992,9,1,300860,300860,112522,7522,LL Road Tire,LL Road Tire,NA,NA,Tires and Tubes,Accessories,Bonnie Chande,F,S,2001-03-05,Bendigo,Australia,Australia,Australia,Pacific
SO63620-4,2019-05-02,486,23992,9,1,2226000,2226000,832524,55650,All-Purpose Bike Stand,All-Purpose Bike Stand,NA,NA,Bike Stands,Accessories,Bonnie Chande,F,S,2001-03-05,Bendigo,Australia,Australia,Australia,Pacific
SO63628-1,2019-06-02,225,18194,9,1,125860,125860,96912,3147,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Yolanda Kumar,F,M,1994-12-09,Perth,Australia,Australia,Australia,Pacific
SO63629-1,2019-06-02,590,14524,7,1,10772860,10772860,5876898,269322,"Mountain-400-W Silver, 46",Mountain-400-W,Silver,42-46 CM,Mountain Bikes,Bikes,Carla Prasad,F,M,1999-07-05,Morangis,France,France,France,Europe
SO63629-2,2019-06-02,234,14524,7,1,699860,699860,538892,17497,"Long-Sleeve Logo Jersey, L",Long-Sleeve Logo Jersey,Multi,L,Jerseys,Clothing,Carla Prasad,F,M,1999-07-05,Morangis,France,France,France,Europe
SO63630-1,2019-06-02,600,17937,10,1,7559860,7559860,4124116,188997,"Mountain-500 Black, 52",Mountain-500,Black,48-52 CM,Mountain Bikes,Bikes,Heidi Kapoor,F,M,1981-06-11,Runcorn,United Kingdom,United Kingdom,United Kingdom,Europe
SO63630-2,2019-06-02,485,17937,10,1,307720,307720,115087,7693,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Heidi Kapoor,F,M,1981-06-11,Runcorn,United Kingdom,United Kingdom,United Kingdom,Europe
SO63630-3,2019-06-02,471,17937,10,1,889000,889000,332486,22225,"Classic Vest, S",Classic Vest,Blue,S,Vests,Clothing,Heidi Kapoor,F,M,1981-06-11,Runcorn,United Kingdom,United Kingdom,United Kingdom,Europe
SO63631-1,2019-06-02,353,16594,10,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Andrew Jones,M,M,1972-04-03,Peterborough,United Kingdom,United Kingdom,United Kingdom,Europe
SO63631-2,2019-06-02,217,16594,10,1,489860,489860,183208,12247,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Andrew Jones,M,M,1972-04-03,Peterborough,United Kingdom,United Kingdom,United Kingdom,Europe
SO63632-1,2019-06-02,489,11500,6,1,755860,755860,582012,18897,"Short-Sleeve Classic Jersey, M",Short-Sleeve Classic Jersey,Yellow,M,Jerseys,Clothing,Sarah Simmons,F,S,1995-06-09,Langley,Canada,Canada,Canada,North America
SO63634-1,2019-06-02,529,11331,6,1,55860,55860,20892,1397,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Samantha Jenkins,F,M,1988-06-07,Shawnee,Canada,Canada,Canada,North America
SO63634-2,2019-06-02,539,11331,6,1,349860,349860,130848,8747,ML Road Tire,ML Road Tire,NA,NA,Tires and Tubes,Accessories,Samantha Jenkins,F,M,1988-06-07,Shawnee,Canada,Canada,Canada,North America
SO63636-1,2019-06-02,529,11091,6,1,55860,55860,20892,1397,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Dalton Perez,M,M,1977-04-04,Haney,Canada,Canada,Canada,North America
SO63636-2,2019-06-02,538,11091,6,1,300860,300860,112522,7522,LL Road Tire,LL Road Tire,NA,NA,Tires and Tubes,Accessories,Dalton Perez,M,M,1977-04-04,Haney,Canada,Canada,Canada,North America
SO63638-1,2019-06-02,535,14091,6,1,349860,349860,130848,8747,LL Mountain Tire,LL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Logan Thomas,M,S,1998-01-08,N. Vancouver,Canada,Canada,Canada,North America
SO63638-2,2019-06-02,528,14091,6,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Logan Thomas,M,S,1998-01-08,N. Vancouver,Canada,Canada,Canada,North America
SO63638-3,2019-06-02,214,14091,6,1,489860,489860,183208,12247,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Logan Thomas,M,S,1998-01-08,N. Vancouver,Canada,Canada,Canada,North America
SO63662-1,2019-06-02,528,11164,4,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Devin Brooks,M,S,1994-05-05,Torrance,United States,Southwest,United States,North America
SO63662-2,2019-06-02,537,11164,4,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Devin Brooks,M,S,1994-05-05,Torrance,United States,Southwest,United States,North America
